event_id,account_id,user_id,event_name,feature_name,event_timestamp,session_id
E904157,A028,U56015,report_exported,analytics,2025-05-02,S53705
E969578,A039,U58849,report_exported,scheduling,2025-02-16,S12834
E963465,A036,U34696,alert_acknowledged,monitoring,2025-05-04,S80439
E815401,A036,U92757,patient_upload,monitoring,2025-04-26,S70794
E858747,A013,U64263,report_exported,scheduling,2025-04-10,S69364
E390406,A046,U53816,login,monitoring,2025-03-02,S18283
E596560,A005,U42108,login,scheduling,2025-06-17,S91240
E174931,A044,U25810,alert_acknowledged,scheduling,2025-05-30,S19557
E750568,A010,U23364,report_exported,analytics,2025-06-24,S45479
E675515,A042,U35643,alert_acknowledged,scheduling,2025-03-30,S38698
E465840,A032,U19180,patient_upload,analytics,2025-04-28,S38385
E745716,A035,U98746,report_exported,scheduling,2025-05-22,S15866
E320667,A049,U89051,login,monitoring,2025-04-14,S90259
E406337,A044,U87078,patient_upload,scheduling,2025-05-01,S67754
E725838,A042,U55349,patient_upload,scheduling,2025-03-26,S93539
E113206,A026,U12043,alert_acknowledged,monitoring,2025-03-15,S36834
E330094,A011,U90049,alert_acknowledged,scheduling,2025-06-21,S39352
E881009,A046,U72903,report_exported,analytics,2025-04-14,S64971
E963788,A005,U52305,alert_acknowledged,analytics,2025-01-04,S22330
E216347,A010,U15213,login,analytics,2025-01-25,S80250
E136703,A003,U92756,alert_acknowledged,scheduling,2025-03-26,S61258
E808268,A026,U43232,login,scheduling,2025-05-02,S23045
E510095,A034,U72386,patient_upload,monitoring,2025-03-14,S18205
E918256,A022,U50127,login,scheduling,2025-02-10,S62704
E927628,A011,U24030,report_exported,scheduling,2025-03-07,S18652
E322557,A022,U11520,report_exported,monitoring,2025-05-25,S16281
E793946,A032,U56332,patient_upload,scheduling,2025-04-01,S90838
E200727,A029,U68648,login,monitoring,2025-06-26,S73244
E323611,A046,U72903,login,analytics,2025-05-10,S27644
E828141,A019,U53879,patient_upload,scheduling,2025-03-18,S39568
E953201,A038,U61971,login,scheduling,2025-03-16,S86846
E772329,A003,U47013,login,monitoring,2025-04-28,S99476
E126326,A003,U46683,patient_upload,analytics,2025-03-02,S97979
E135618,A013,U35924,login,monitoring,2025-04-08,S91096
E708431,A013,U71048,alert_acknowledged,scheduling,2025-05-03,S30373
E355323,A049,U89051,alert_acknowledged,monitoring,2025-01-20,S72810
E939313,A036,U71222,alert_acknowledged,scheduling,2025-04-01,S46800
E110261,A001,U94817,patient_upload,monitoring,2025-02-13,S48388
E337825,A001,U17341,patient_upload,monitoring,2025-04-23,S55157
E632294,A020,U50161,patient_upload,scheduling,2025-02-06,S21211
E424047,A035,U88948,patient_upload,analytics,2025-03-18,S48129
E773680,A005,U74634,alert_acknowledged,analytics,2025-02-14,S24049
E234424,A041,U97375,report_exported,analytics,2025-01-15,S13409
E605325,A028,U29619,login,monitoring,2025-05-09,S37978
E930591,A024,U34166,alert_acknowledged,monitoring,2025-02-06,S11434
E207023,A031,U11459,patient_upload,analytics,2025-04-03,S36861
E807561,A027,U99413,patient_upload,scheduling,2025-05-20,S72608
E796077,A038,U46029,report_exported,scheduling,2025-05-15,S95965
E491082,A015,U28352,report_exported,scheduling,2025-01-25,S19929
E409642,A043,U52979,patient_upload,scheduling,2025-03-10,S70660
E607544,A008,U70476,alert_acknowledged,monitoring,2025-03-12,S15624
E806416,A001,U70446,patient_upload,scheduling,2025-06-11,S51259
E126479,A021,U23147,patient_upload,analytics,2025-02-08,S68716
E634636,A043,U31166,report_exported,analytics,2025-05-19,S65728
E149641,A037,U49797,patient_upload,analytics,2025-04-29,S88995
E360070,A006,U81669,login,monitoring,2025-06-14,S93548
E316290,A026,U83362,alert_acknowledged,scheduling,2025-05-06,S59991
E887340,A046,U12412,patient_upload,scheduling,2025-05-25,S64683
E283163,A043,U24224,patient_upload,analytics,2025-05-04,S88818
E412202,A013,U49585,login,analytics,2025-05-06,S84517
E692089,A001,U15570,alert_acknowledged,scheduling,2025-06-17,S92149
E130801,A035,U20289,login,scheduling,2025-03-08,S17332
E335053,A023,U33954,alert_acknowledged,scheduling,2025-03-21,S29493
E838979,A001,U64021,alert_acknowledged,analytics,2025-06-02,S32332
E911944,A049,U51247,login,monitoring,2025-04-26,S88944
E924290,A035,U78760,patient_upload,monitoring,2025-05-02,S70832
E381487,A041,U46863,patient_upload,monitoring,2025-06-12,S58141
E472129,A029,U55274,report_exported,scheduling,2025-06-07,S56208
E101937,A024,U94795,alert_acknowledged,monitoring,2025-05-05,S29338
E707696,A043,U38994,patient_upload,monitoring,2025-06-20,S12504
E796556,A010,U11074,patient_upload,scheduling,2025-02-07,S48528
E234561,A045,U80541,alert_acknowledged,monitoring,2025-05-28,S12234
E384636,A013,U12663,login,scheduling,2025-03-28,S49148
E759518,A005,U85006,alert_acknowledged,analytics,2025-04-15,S98130
E434044,A029,U68648,report_exported,monitoring,2025-05-09,S14153
E326396,A034,U50962,report_exported,scheduling,2025-03-26,S89468
E404826,A039,U19988,login,monitoring,2025-03-03,S95734
E363915,A018,U77618,patient_upload,analytics,2025-03-24,S48069
E500032,A036,U69662,report_exported,analytics,2025-01-29,S17983
E680649,A046,U87007,alert_acknowledged,monitoring,2025-02-06,S81803
E523110,A024,U69069,report_exported,analytics,2025-02-09,S92324
E964905,A029,U23075,alert_acknowledged,analytics,2025-02-24,S21459
E330298,A030,U83374,login,analytics,2025-06-15,S86395
E336689,A015,U76353,report_exported,scheduling,2025-05-08,S10285
E508635,A024,U64184,login,analytics,2025-02-12,S45338
E591287,A022,U63193,report_exported,analytics,2025-01-20,S91426
E929969,A001,U51244,alert_acknowledged,analytics,2025-04-20,S34341
E185440,A046,U87007,report_exported,monitoring,2025-01-12,S97561
E336255,A003,U72191,report_exported,analytics,2025-03-11,S78226
E563824,A024,U39527,report_exported,scheduling,2025-01-23,S71337
E606318,A011,U72884,alert_acknowledged,analytics,2025-06-09,S59958
E391736,A049,U92510,login,analytics,2025-02-19,S27751
E535999,A004,U53769,report_exported,analytics,2025-05-26,S93373
E778574,A034,U21847,alert_acknowledged,monitoring,2025-03-21,S32323
E989945,A046,U34429,report_exported,monitoring,2025-05-04,S25384
E344871,A030,U88519,login,analytics,2025-03-30,S82701
E452358,A001,U61379,report_exported,monitoring,2025-03-25,S79516
E673916,A025,U58565,patient_upload,monitoring,2025-05-05,S18342
E463127,A010,U18087,report_exported,analytics,2025-05-24,S58677
E544495,A031,U46718,report_exported,monitoring,2025-05-18,S80463
E487461,A002,U57041,alert_acknowledged,analytics,2025-03-31,S97140
E180138,A029,U90025,login,analytics,2025-05-20,S42176
E722051,A013,U35924,patient_upload,analytics,2025-05-23,S66171
E852299,A043,U80590,report_exported,monitoring,2025-02-28,S71250
E531428,A013,U71569,alert_acknowledged,scheduling,2025-05-09,S90411
E415392,A011,U21984,report_exported,scheduling,2025-01-29,S21363
E708009,A035,U41189,patient_upload,analytics,2025-03-12,S44121
E366693,A041,U51821,patient_upload,analytics,2025-01-11,S80066
E194359,A045,U44609,report_exported,analytics,2025-02-05,S41462
E555326,A048,U62417,alert_acknowledged,monitoring,2025-02-15,S74450
E677420,A029,U47409,login,monitoring,2025-03-26,S15501
E152772,A011,U96536,alert_acknowledged,scheduling,2025-03-19,S27198
E837876,A012,U91315,login,analytics,2025-06-10,S24635
E941505,A007,U96200,report_exported,scheduling,2025-01-20,S76737
E803578,A034,U99017,alert_acknowledged,scheduling,2025-06-28,S73410
E669305,A021,U31087,patient_upload,analytics,2025-01-03,S88330
E650839,A011,U90049,alert_acknowledged,analytics,2025-05-01,S63445
E604852,A024,U72593,alert_acknowledged,scheduling,2025-06-22,S57832
E787295,A049,U92366,report_exported,monitoring,2025-03-10,S49621
E844808,A028,U60157,report_exported,scheduling,2025-04-05,S48381
E838826,A002,U60514,patient_upload,scheduling,2025-01-24,S59233
E941435,A017,U67713,alert_acknowledged,analytics,2025-06-09,S45511
E956489,A003,U43229,report_exported,analytics,2025-01-17,S50332
E249336,A035,U91877,report_exported,monitoring,2025-04-16,S18242
E779497,A010,U50959,report_exported,monitoring,2025-06-04,S38503
E117891,A002,U67453,patient_upload,analytics,2025-06-13,S35075
E246952,A047,U77149,patient_upload,monitoring,2025-04-15,S58327
E372157,A036,U40272,report_exported,monitoring,2025-01-04,S49990
E270223,A021,U19930,alert_acknowledged,scheduling,2025-04-26,S17445
E211493,A039,U99609,login,monitoring,2025-05-09,S11864
E466891,A030,U59123,login,analytics,2025-02-04,S41203
E847206,A024,U25618,patient_upload,analytics,2025-01-01,S49012
E541001,A040,U94715,patient_upload,monitoring,2025-06-04,S80302
E619745,A042,U12457,login,monitoring,2025-02-02,S65603
E654305,A011,U78722,report_exported,analytics,2025-03-02,S48702
E855586,A038,U15149,patient_upload,scheduling,2025-01-21,S49920
E472737,A003,U67570,alert_acknowledged,analytics,2025-03-11,S47571
E212214,A027,U16462,patient_upload,analytics,2025-04-16,S42010
E533557,A034,U36982,patient_upload,monitoring,2025-06-11,S64576
E371045,A028,U18151,alert_acknowledged,scheduling,2025-03-09,S79223
E741991,A032,U59235,login,analytics,2025-04-14,S25803
E980119,A039,U19988,login,scheduling,2025-03-26,S60599
E933479,A036,U31306,report_exported,analytics,2025-05-17,S27362
E218243,A030,U74077,alert_acknowledged,scheduling,2025-04-04,S99133
E811599,A029,U31597,report_exported,monitoring,2025-03-22,S72755
E789652,A030,U37951,patient_upload,monitoring,2025-06-12,S49938
E590118,A031,U82317,login,analytics,2025-01-22,S92431
E397283,A040,U53255,alert_acknowledged,analytics,2025-04-02,S74180
E773204,A046,U18699,patient_upload,scheduling,2025-04-08,S82365
E591922,A021,U28574,report_exported,analytics,2025-03-08,S37410
E648486,A012,U53200,patient_upload,analytics,2025-01-06,S88880
E995885,A010,U31985,alert_acknowledged,scheduling,2025-03-05,S13861
E531178,A038,U87344,login,analytics,2025-04-06,S47917
E268038,A024,U58190,patient_upload,scheduling,2025-06-28,S80983
E797922,A026,U53094,report_exported,scheduling,2025-04-08,S17463
E380411,A001,U44032,login,scheduling,2025-06-15,S72729
E628349,A041,U61203,report_exported,monitoring,2025-03-22,S61969
E982435,A022,U11520,report_exported,monitoring,2025-01-03,S17152
E955682,A019,U63823,alert_acknowledged,analytics,2025-04-10,S27202
E955717,A038,U23896,login,analytics,2025-02-13,S40844
E512668,A035,U30396,login,monitoring,2025-06-02,S23664
E796477,A003,U74062,alert_acknowledged,analytics,2025-04-12,S64374
E902066,A008,U88844,alert_acknowledged,monitoring,2025-05-25,S72516
E304990,A040,U74586,login,scheduling,2025-04-08,S25408
E312265,A008,U37884,alert_acknowledged,scheduling,2025-02-11,S84699
E862656,A024,U44926,login,scheduling,2025-05-26,S66183
E567527,A020,U16143,login,analytics,2025-03-20,S82437
E289050,A024,U25618,patient_upload,monitoring,2025-02-07,S79414
E668105,A031,U86396,alert_acknowledged,scheduling,2025-01-20,S16620
E154323,A005,U39478,alert_acknowledged,scheduling,2025-01-08,S63292
E127593,A007,U32275,alert_acknowledged,monitoring,2025-05-30,S90714
E524752,A011,U92249,alert_acknowledged,scheduling,2025-05-10,S63302
E277363,A026,U53094,patient_upload,monitoring,2025-06-15,S41759
E239060,A040,U17022,alert_acknowledged,analytics,2025-05-25,S34277
E842602,A037,U13366,patient_upload,analytics,2025-02-27,S97056
E955026,A004,U31803,alert_acknowledged,monitoring,2025-03-25,S80273
E298403,A032,U18069,login,monitoring,2025-06-28,S29749
E117291,A013,U10136,login,monitoring,2025-06-26,S66561
E647950,A009,U39490,alert_acknowledged,monitoring,2025-03-06,S57465
E384075,A032,U35084,alert_acknowledged,analytics,2025-01-21,S75643
E805192,A022,U84693,report_exported,scheduling,2025-02-05,S70284
E157113,A040,U80926,alert_acknowledged,scheduling,2025-06-09,S30546
E668860,A008,U61702,login,scheduling,2025-05-05,S35463
E151295,A009,U60666,login,scheduling,2025-06-23,S15098
E944310,A041,U64159,report_exported,analytics,2025-06-12,S13222
E523986,A046,U33186,report_exported,monitoring,2025-06-17,S96548
E890651,A013,U90615,patient_upload,monitoring,2025-06-11,S57543
E586868,A029,U55274,patient_upload,monitoring,2025-01-24,S87549
E954242,A019,U10934,patient_upload,monitoring,2025-01-17,S34088
E822167,A016,U41241,login,monitoring,2025-06-27,S25133
E937036,A038,U75417,alert_acknowledged,monitoring,2025-01-05,S71191
E921653,A033,U17024,login,scheduling,2025-02-08,S75313
E646512,A038,U10751,report_exported,monitoring,2025-03-20,S20895
E284140,A032,U20885,report_exported,scheduling,2025-02-24,S65637
E503925,A032,U82978,alert_acknowledged,monitoring,2025-01-04,S27994
E489622,A021,U82807,patient_upload,analytics,2025-04-11,S17482
E464518,A029,U45755,patient_upload,scheduling,2025-04-06,S93743
E991047,A030,U57632,login,monitoring,2025-01-21,S76706
E984310,A025,U58195,patient_upload,monitoring,2025-04-22,S67271
E623526,A050,U10843,patient_upload,scheduling,2025-06-20,S37082
E332333,A034,U17750,login,analytics,2025-06-17,S62215
E782383,A035,U70665,login,analytics,2025-04-04,S94512
E302220,A035,U39734,alert_acknowledged,analytics,2025-06-28,S66610
E787305,A033,U86770,patient_upload,analytics,2025-05-21,S83726
E866289,A038,U15149,patient_upload,scheduling,2025-06-27,S46208
E933736,A046,U18205,report_exported,monitoring,2025-02-01,S91488
E850865,A016,U35964,patient_upload,scheduling,2025-05-18,S48092
E956829,A025,U71881,alert_acknowledged,analytics,2025-03-09,S91727
E266995,A009,U76689,report_exported,analytics,2025-06-17,S75643
E566629,A028,U81248,login,analytics,2025-03-29,S56595
E939471,A025,U36359,patient_upload,monitoring,2025-01-12,S93766
E218452,A041,U52223,login,monitoring,2025-02-26,S62391
E215578,A048,U87503,patient_upload,scheduling,2025-02-18,S45917
E961615,A046,U96779,patient_upload,scheduling,2025-04-03,S70095
E257557,A028,U67466,alert_acknowledged,analytics,2025-06-17,S55761
E567648,A048,U15816,login,scheduling,2025-01-28,S58489
E384993,A008,U86768,patient_upload,monitoring,2025-02-03,S31122
E740626,A049,U21548,login,monitoring,2025-06-09,S48367
E474347,A005,U33897,alert_acknowledged,monitoring,2025-06-09,S57756
E737329,A022,U11520,alert_acknowledged,monitoring,2025-01-16,S46533
E334792,A029,U45325,report_exported,scheduling,2025-05-29,S34427
E799403,A034,U84136,patient_upload,monitoring,2025-01-17,S10845
E238807,A041,U57817,alert_acknowledged,monitoring,2025-06-08,S34310
E999406,A013,U84011,login,scheduling,2025-06-26,S39981
E764512,A003,U25794,login,analytics,2025-03-02,S52815
E471713,A030,U62592,patient_upload,analytics,2025-04-15,S36231
E716975,A026,U73055,alert_acknowledged,monitoring,2025-01-30,S29539
E308961,A031,U87191,report_exported,analytics,2025-05-17,S96798
E531356,A038,U16354,alert_acknowledged,monitoring,2025-06-14,S74293
E346177,A041,U32675,patient_upload,analytics,2025-04-14,S83329
E862380,A022,U73901,login,monitoring,2025-02-07,S85303
E223418,A044,U11387,alert_acknowledged,analytics,2025-02-16,S74760
E765516,A046,U12412,login,scheduling,2025-01-12,S84799
E970739,A007,U60046,patient_upload,analytics,2025-01-11,S61737
E791714,A042,U10504,patient_upload,scheduling,2025-06-06,S44658
E486842,A040,U35490,alert_acknowledged,analytics,2025-04-05,S84882
E352891,A002,U80490,report_exported,monitoring,2025-02-04,S16787
E479714,A036,U29179,patient_upload,monitoring,2025-02-04,S60712
E803755,A040,U22954,patient_upload,scheduling,2025-03-01,S38470
E448098,A044,U58967,report_exported,monitoring,2025-04-26,S96326
E546194,A012,U15187,report_exported,scheduling,2025-02-01,S39902
E324475,A049,U88659,report_exported,scheduling,2025-06-29,S85242
E964541,A041,U51098,patient_upload,scheduling,2025-05-09,S51542
E379632,A002,U26836,login,monitoring,2025-06-11,S45534
E618956,A030,U37951,patient_upload,scheduling,2025-03-25,S24091
E161927,A041,U52237,login,analytics,2025-05-17,S75572
E465864,A010,U23364,alert_acknowledged,analytics,2025-05-26,S82676
E199785,A036,U40272,alert_acknowledged,analytics,2025-02-13,S50358
E426811,A019,U10934,login,monitoring,2025-03-04,S99449
E990403,A010,U62002,login,monitoring,2025-06-08,S52177
E201524,A003,U42034,login,monitoring,2025-01-07,S51007
E771842,A048,U32392,alert_acknowledged,scheduling,2025-01-27,S62467
E639745,A022,U55125,login,monitoring,2025-01-09,S24210
E128533,A016,U86862,login,scheduling,2025-02-12,S40226
E222459,A039,U27430,patient_upload,scheduling,2025-02-15,S62564
E323965,A050,U88296,patient_upload,scheduling,2025-01-22,S57439
E847732,A030,U72217,report_exported,scheduling,2025-01-31,S64923
E623800,A012,U21935,alert_acknowledged,scheduling,2025-01-26,S44962
E721534,A002,U59135,report_exported,analytics,2025-05-03,S23402
E380016,A035,U93296,login,analytics,2025-06-19,S14352
E146439,A014,U67059,patient_upload,monitoring,2025-04-14,S50524
E581204,A032,U80594,patient_upload,monitoring,2025-02-28,S60191
E737158,A013,U79139,login,scheduling,2025-04-02,S82816
E102675,A003,U25794,alert_acknowledged,analytics,2025-06-10,S59184
E227702,A034,U29397,report_exported,scheduling,2025-03-08,S71146
E340336,A010,U15601,patient_upload,scheduling,2025-01-19,S36494
E490306,A010,U98593,alert_acknowledged,scheduling,2025-02-14,S93491
E580834,A008,U32793,report_exported,scheduling,2025-06-18,S33232
E698002,A034,U35880,login,analytics,2025-01-23,S72420
E560343,A012,U86408,report_exported,analytics,2025-03-24,S62809
E500213,A001,U20414,patient_upload,scheduling,2025-04-19,S81000
E807532,A008,U58486,report_exported,analytics,2025-03-19,S44154
E190586,A036,U70457,patient_upload,analytics,2025-04-10,S15260
E906185,A011,U72944,report_exported,analytics,2025-02-10,S96385
E224084,A009,U35126,alert_acknowledged,scheduling,2025-06-11,S72774
E486024,A007,U96200,patient_upload,scheduling,2025-03-12,S66146
E393885,A016,U89268,patient_upload,analytics,2025-04-02,S87375
E642105,A016,U56610,patient_upload,scheduling,2025-01-21,S61619
E274239,A012,U49432,report_exported,monitoring,2025-03-02,S73091
E702180,A017,U20274,alert_acknowledged,analytics,2025-02-11,S75481
E900778,A034,U86785,alert_acknowledged,monitoring,2025-04-27,S52145
E155591,A005,U67184,login,analytics,2025-02-07,S57319
E859641,A036,U71222,patient_upload,analytics,2025-01-04,S26089
E655401,A043,U65097,alert_acknowledged,analytics,2025-04-27,S50931
E117772,A026,U84816,alert_acknowledged,monitoring,2025-03-17,S45223
E998729,A042,U10504,login,monitoring,2025-03-17,S61805
E536728,A036,U77179,report_exported,analytics,2025-02-26,S50437
E561643,A033,U18337,report_exported,analytics,2025-05-19,S95308
E870778,A005,U56372,login,monitoring,2025-05-25,S72469
E529049,A024,U94795,login,scheduling,2025-06-20,S78046
E714064,A049,U45511,login,scheduling,2025-05-11,S35735
E700412,A032,U56332,alert_acknowledged,scheduling,2025-01-09,S72175
E684016,A007,U96200,alert_acknowledged,analytics,2025-02-14,S56055
E911753,A036,U24039,login,scheduling,2025-02-08,S24723
E957198,A012,U51549,report_exported,analytics,2025-06-26,S24678
E487023,A025,U85608,alert_acknowledged,analytics,2025-02-07,S96597
E880924,A016,U59942,patient_upload,monitoring,2025-05-23,S63182
E644236,A013,U27140,patient_upload,analytics,2025-03-28,S41473
E432479,A022,U11311,report_exported,scheduling,2025-01-09,S78690
E277294,A035,U88119,patient_upload,analytics,2025-03-30,S50881
E621772,A041,U57817,alert_acknowledged,scheduling,2025-03-21,S84217
E695104,A048,U65471,login,scheduling,2025-04-30,S27619
E734514,A013,U12663,alert_acknowledged,monitoring,2025-05-31,S32381
E740949,A024,U73869,report_exported,scheduling,2025-01-10,S93087
E376451,A042,U12457,alert_acknowledged,analytics,2025-02-26,S62759
E755080,A050,U38029,login,scheduling,2025-05-20,S34989
E635091,A040,U83834,report_exported,analytics,2025-05-21,S31149
E355175,A030,U66875,report_exported,analytics,2025-05-10,S77356
E407694,A013,U73485,login,monitoring,2025-01-08,S22994
E229187,A030,U54984,report_exported,monitoring,2025-02-23,S93450
E364231,A009,U34601,alert_acknowledged,analytics,2025-05-05,S29444
E207339,A031,U15678,alert_acknowledged,analytics,2025-03-02,S65409
E177502,A013,U27140,patient_upload,analytics,2025-05-26,S60586
E851011,A012,U35732,patient_upload,analytics,2025-03-13,S25494
E493036,A003,U35386,patient_upload,scheduling,2025-03-02,S44144
E192730,A036,U36090,alert_acknowledged,analytics,2025-05-13,S82233
E841561,A034,U97996,alert_acknowledged,monitoring,2025-05-17,S80527
E787304,A003,U29516,report_exported,scheduling,2025-06-12,S24923
E413090,A050,U21100,patient_upload,scheduling,2025-03-13,S71829
E509727,A035,U23500,report_exported,monitoring,2025-02-08,S13541
E551102,A035,U83591,patient_upload,monitoring,2025-04-16,S99788
E502077,A009,U29525,alert_acknowledged,scheduling,2025-02-17,S95063
E607858,A040,U17717,patient_upload,monitoring,2025-06-14,S10436
E757690,A039,U74034,patient_upload,monitoring,2025-01-26,S75681
E383997,A042,U36646,patient_upload,monitoring,2025-03-23,S41233
E275393,A048,U19520,login,analytics,2025-05-30,S40943
E687079,A002,U15551,login,monitoring,2025-03-17,S19479
E475836,A017,U40131,patient_upload,analytics,2025-02-03,S53853
E674920,A024,U64184,alert_acknowledged,analytics,2025-05-24,S10525
E464285,A023,U96585,login,monitoring,2025-02-18,S80247
E376497,A002,U59135,alert_acknowledged,scheduling,2025-01-25,S94976
E734357,A046,U18205,report_exported,scheduling,2025-01-17,S38177
E799298,A002,U31544,report_exported,scheduling,2025-05-02,S96523
E942061,A020,U98622,report_exported,analytics,2025-02-12,S53308
E912612,A011,U96536,patient_upload,analytics,2025-04-21,S77023
E308176,A026,U84816,alert_acknowledged,analytics,2025-01-07,S78198
E803005,A039,U96288,login,scheduling,2025-03-13,S36108
E432036,A015,U51568,login,analytics,2025-01-16,S82270
E773246,A001,U75547,patient_upload,analytics,2025-06-24,S96926
E926287,A013,U71569,alert_acknowledged,scheduling,2025-01-24,S34616
E777078,A038,U64771,report_exported,analytics,2025-03-31,S63936
E376920,A040,U49211,login,scheduling,2025-06-09,S94276
E993658,A012,U94490,login,analytics,2025-01-09,S76369
E841378,A039,U98182,patient_upload,scheduling,2025-04-01,S95633
E200466,A048,U60000,report_exported,analytics,2025-03-18,S22247
E556364,A037,U85699,patient_upload,monitoring,2025-03-07,S16053
E372606,A040,U67742,report_exported,monitoring,2025-02-27,S35461
E315390,A039,U36713,alert_acknowledged,scheduling,2025-02-06,S39925
E220677,A008,U75345,login,scheduling,2025-06-24,S87374
E666084,A044,U23763,report_exported,scheduling,2025-06-25,S50298
E264533,A035,U17208,alert_acknowledged,scheduling,2025-01-07,S98112
E693769,A010,U23364,login,monitoring,2025-03-24,S92080
E558444,A037,U66133,alert_acknowledged,scheduling,2025-01-28,S15783
E201963,A041,U22879,patient_upload,scheduling,2025-01-30,S27880
E847042,A003,U53699,report_exported,scheduling,2025-02-21,S74586
E245728,A031,U80966,alert_acknowledged,monitoring,2025-05-10,S38349
E547983,A043,U80590,login,scheduling,2025-06-23,S90718
E727541,A025,U77086,report_exported,scheduling,2025-02-10,S49483
E209401,A024,U66935,patient_upload,analytics,2025-05-21,S50352
E406911,A022,U83280,patient_upload,analytics,2025-06-30,S55308
E411686,A049,U45511,alert_acknowledged,monitoring,2025-05-25,S46590
E455832,A003,U69529,patient_upload,scheduling,2025-02-22,S53825
E291867,A004,U58686,report_exported,scheduling,2025-05-08,S85075
E480447,A001,U26709,report_exported,analytics,2025-01-21,S19599
E555017,A002,U15551,login,scheduling,2025-03-25,S51380
E548397,A021,U25807,alert_acknowledged,scheduling,2025-01-16,S86040
E335401,A042,U83837,report_exported,monitoring,2025-03-24,S54588
E813847,A044,U70495,report_exported,monitoring,2025-01-14,S82461
E509099,A038,U88129,login,scheduling,2025-03-11,S10315
E948729,A043,U96849,login,monitoring,2025-01-18,S97708
E262301,A047,U93164,patient_upload,monitoring,2025-06-23,S39908
E131344,A004,U32500,patient_upload,monitoring,2025-02-26,S50391
E688247,A018,U27035,login,scheduling,2025-05-03,S99484
E259975,A049,U66690,alert_acknowledged,analytics,2025-02-01,S70418
E992885,A031,U86441,patient_upload,analytics,2025-06-06,S42559
E622410,A041,U22879,report_exported,analytics,2025-04-02,S41650
E522050,A022,U50127,report_exported,scheduling,2025-03-14,S67165
E761265,A046,U95720,report_exported,scheduling,2025-03-09,S71809
E668620,A035,U11633,alert_acknowledged,scheduling,2025-04-05,S54045
E547151,A036,U70457,alert_acknowledged,monitoring,2025-02-06,S94148
E410702,A013,U35799,alert_acknowledged,monitoring,2025-04-14,S40848
E913956,A039,U68702,patient_upload,analytics,2025-06-06,S36738
E754255,A042,U83837,login,analytics,2025-05-28,S49114
E605068,A031,U94488,patient_upload,monitoring,2025-01-13,S64396
E663688,A023,U96585,login,monitoring,2025-04-26,S70276
E934407,A002,U67183,report_exported,analytics,2025-01-21,S65699
E605456,A044,U11387,patient_upload,scheduling,2025-04-08,S84403
E770689,A040,U59990,patient_upload,scheduling,2025-05-14,S63312
E398795,A035,U72436,report_exported,scheduling,2025-04-05,S33691
E411452,A039,U27430,alert_acknowledged,scheduling,2025-04-06,S43716
E135303,A022,U80060,alert_acknowledged,analytics,2025-03-05,S28697
E330079,A029,U69962,report_exported,analytics,2025-01-11,S97369
E194787,A011,U90049,patient_upload,monitoring,2025-02-17,S55472
E519805,A018,U92386,report_exported,scheduling,2025-06-29,S68914
E163556,A047,U70408,report_exported,analytics,2025-04-08,S24775
E527129,A049,U31327,login,scheduling,2025-03-22,S72085
E518548,A003,U69529,patient_upload,monitoring,2025-06-28,S28193
E726394,A016,U46223,alert_acknowledged,analytics,2025-03-21,S81365
E863734,A032,U35084,patient_upload,scheduling,2025-03-01,S68480
E957358,A030,U38698,login,scheduling,2025-05-03,S95638
E808217,A048,U87600,patient_upload,scheduling,2025-06-06,S61515
E155763,A005,U87737,alert_acknowledged,analytics,2025-01-01,S35431
E657314,A036,U51678,login,analytics,2025-01-11,S43316
E190597,A045,U80541,patient_upload,scheduling,2025-06-23,S78115
E412934,A004,U92089,alert_acknowledged,analytics,2025-05-22,S60216
E785858,A048,U94814,alert_acknowledged,analytics,2025-03-23,S25350
E226926,A013,U73485,patient_upload,scheduling,2025-05-23,S32641
E150495,A002,U71392,alert_acknowledged,analytics,2025-02-08,S80713
E479007,A047,U79922,alert_acknowledged,scheduling,2025-06-06,S93367
E538953,A010,U96461,report_exported,scheduling,2025-06-19,S48051
E144787,A038,U70333,report_exported,analytics,2025-02-16,S75018
E456850,A009,U79808,patient_upload,scheduling,2025-01-24,S44056
E652108,A031,U75690,login,analytics,2025-03-11,S39384
E116303,A009,U46425,report_exported,scheduling,2025-03-04,S35465
E158607,A044,U56037,login,analytics,2025-05-25,S55093
E530948,A003,U48603,alert_acknowledged,analytics,2025-01-31,S58680
E220949,A042,U45878,login,monitoring,2025-05-23,S90720
E492000,A021,U45950,patient_upload,monitoring,2025-06-14,S20052
E502439,A049,U32591,alert_acknowledged,monitoring,2025-04-16,S19419
E328933,A008,U40914,login,scheduling,2025-05-11,S11825
E875726,A007,U44118,patient_upload,analytics,2025-01-14,S40437
E927926,A002,U59425,patient_upload,analytics,2025-04-20,S52917
E742885,A036,U35202,report_exported,monitoring,2025-02-15,S89682
E843591,A022,U94382,login,analytics,2025-03-25,S16754
E331739,A035,U17208,alert_acknowledged,analytics,2025-03-01,S18503
E955280,A034,U21395,report_exported,analytics,2025-06-22,S94356
E329371,A044,U95006,alert_acknowledged,analytics,2025-01-12,S58155
E832016,A046,U18655,alert_acknowledged,analytics,2025-03-31,S17511
E148353,A029,U99880,login,scheduling,2025-03-05,S88860
E680633,A035,U72436,alert_acknowledged,monitoring,2025-05-20,S86638
E526375,A005,U55538,alert_acknowledged,scheduling,2025-01-04,S38085
E787449,A012,U58881,report_exported,scheduling,2025-02-17,S55192
